category_id,category_name,subcategory_name,product_id,product_name,suggested_unit,item_type,notes
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-killi-meen,Killi meen,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-mullan,Mullan,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-parava,Parava,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-kanava,Kanava,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Kerala fish names,prod-kakka,Kakka,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-prawns,Prawns,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-small-prawns,Small prawns,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-tiger-prawns,Tiger prawns,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-crab,Crab,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-squid,Squid,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-clams,Clams,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-mussels,Mussels,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-oyster,Oyster,pack,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-dry-fish,Dry fish,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-dry-prawns,Dry prawns,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-fish-roe,Fish roe,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-fish-head,Fish head,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-fish-steak,Fish steak,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-fish-fillet,Fish fillet,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-seafood-mix,Seafood mix,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-cleaned-prawns,Cleaned prawns,kg,Fresh non-vegetarian,
cat-fish-and-seafood,Fish & Seafood,Seafood,prod-cleaned-squid,Cleaned squid,kg,Fresh non-vegetarian,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-idli-mix,Idli mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-dosa-mix,Dosa mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-upma-mix,Upma mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-puttu-mix,Puttu mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-appam-mix,Appam mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-pancake-mix,Pancake mix,piece,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-poori-mix,Poori mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-chapati-mix,Chapati mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-ragi-dosa-mix,Ragi dosa mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-aval-mix,Aval mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-oats-upma-mix,Oats upma mix,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Breakfast mixes,prod-semiya-upma-mix,Semiya upma mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-chapati-pack,Chapati pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-parotta-pack,Parotta pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-porotta-pack,Porotta pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-pathiri-pack,Pathiri pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-idiyappam-pack,Idiyappam pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-idli-pack,Idli pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-dosa-batter-pack,Dosa batter pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-appam-batter-pack,Appam batter pack,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-ready-biriyani-rice,Ready biriyani rice,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-ready-fried-rice,Ready fried rice,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-ready-pulao,Ready pulao,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-ready-curry,Ready curry,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-ready-sambar,Ready sambar,piece,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Ready foods,prod-ready-rasam,Ready rasam,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-noodles,Noodles,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-cup-noodles,Cup noodles,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-pasta,Pasta,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-macaroni,Macaroni,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-instant-soup,Instant soup,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-instant-oats,Instant oats,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-cornflakes,Cornflakes,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-muesli,Muesli,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-vermicelli-kheer-mix,Vermicelli kheer mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-payasam-mix,Payasam mix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-instant-tea-premix,Instant tea premix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-instant-coffee-premix,Instant coffee premix,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-ready-popcorn,Ready popcorn,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-frozen-parotta,Frozen parotta,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-frozen-samosa,Frozen samosa,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-frozen-cutlet,Frozen cutlet,kg,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-frozen-fries,Frozen fries,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-frozen-nuggets,Frozen nuggets,pack,Ready food,
cat-breakfast-and-ready-foods,Breakfast & Ready Foods,Instant foods,prod-frozen-peas,Frozen peas,kg,Ready food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-snacks-and-sweets-banana-chips,Banana chips,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-snacks-and-sweets-tapioca-chips,Tapioca chips,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-potato-chips,Potato chips,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-snacks-and-sweets-jackfruit-chips,Jackfruit chips,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-mixture,Mixture,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-bombay-mixture,Bombay mixture,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-kerala-mixture,Kerala mixture,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-snacks-and-sweets-murukku,Murukku,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-ribbon-pakoda,Ribbon pakoda,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-kara-sev,Kara sev,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-pakkavada,Pakkavada,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-chakli,Chakli,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-masala-peanuts,Masala peanuts,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-roasted-chana,Roasted chana,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-fried-cashew,Fried cashew,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-snacks-and-sweets-pappadam,Pappadam,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-papad,Papad,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-snacks-and-sweets-kondattam,Kondattam,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-fryums,Fryums,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-samosa,Samosa,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-cutlet,Cutlet,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-vada,Vada,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Savory snacks,prod-ney-pathiri-snack,Ney pathiri snack,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-biscuits,Biscuits,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-cream-biscuits,Cream biscuits,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-marie-biscuits,Marie biscuits,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-glucose-biscuits,Glucose biscuits,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-salt-biscuits,Salt biscuits,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-cookies,Cookies,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-butter-cookies,Butter cookies,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-coconut-cookies,Coconut cookies,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-snacks-and-sweets-rusk,Rusk,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-snacks-and-sweets-cake-rusk,Cake rusk,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-wafer-biscuits,Wafer biscuits,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-crackers,Crackers,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-digestive-biscuits,Digestive biscuits,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Biscuits and cookies,prod-oat-cookies,Oat cookies,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-laddu,Laddu,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-jalebi,Jalebi,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-mysore-pak,Mysore pak,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-halwa,Halwa,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-banana-halwa,Banana halwa,dozen,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-wheat-halwa,Wheat halwa,kg,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-palada-payasam-mix,Palada payasam mix,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-ada-pradhaman-mix,Ada pradhaman mix,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-snacks-and-sweets-unniyappam,Unniyappam,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-snacks-and-sweets-neyyappam,Neyyappam,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-snacks-and-sweets-achappam,Achappam,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-snacks-and-sweets-kuzhalappam,Kuzhalappam,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-snacks-and-sweets-sharkara-varatti,Sharkara varatti,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-chikki,Chikki,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-peanut-chikki,Peanut chikki,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-sesame-chikki,Sesame chikki,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-candy,Candy,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-chocolate,Chocolate,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-toffee,Toffee,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Sweets,prod-marshmallow,Marshmallow,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-cashew-nuts,Cashew nuts,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-almonds,Almonds,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-pistachios,Pistachios,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-walnuts,Walnuts,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-snacks-and-sweets-raisins,Raisins,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-dates,Dates,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-snacks-and-sweets-dry-fig,Dry fig,pack,Packaged food,
cat-snacks-and-sweets,Snacks & Sweets,Nuts and dried snacks,prod-trail-mix,Trail mix,pack,Packaged food,
cat-beverages,Beverages,Tea and coffee,prod-tea-powder,Tea powder,kg,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-dust-tea,Dust tea,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-leaf-tea,Leaf tea,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-green-tea,Green tea,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-masala-tea,Masala tea,kg,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-coffee-powder,Coffee powder,kg,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-instant-coffee,Instant coffee,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-filter-coffee-powder,Filter coffee powder,kg,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-cardamom-tea,Cardamom tea,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-herbal-tea,Herbal tea,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-black-tea,Black tea,pack,Beverages,
cat-beverages,Beverages,Tea and coffee,prod-ginger-tea,Ginger tea,pack,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-beverages-milk-powder,Milk powder,kg,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-boost-health-drink,Boost health drink,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-malted-health-drink,Malted health drink,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-chocolate-drink-mix,Chocolate drink mix,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-badam-drink-mix,Badam drink mix,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-protein-drink-mix,Protein drink mix,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-ragi-malt,Ragi malt,pack,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-soya-milk,Soya milk,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-almond-milk,Almond milk,bottle,Beverages,
cat-beverages,Beverages,Health and milk drinks,prod-coconut-milk-drink,Coconut milk drink,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-juice,Juice,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-mango-juice,Mango juice,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-orange-juice,Orange juice,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-mixed-fruit-juice,Mixed fruit juice,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-tender-coconut-water,Tender coconut water,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-soft-drink,Soft drink,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-soda,Soda,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-bottled-water,Bottled water,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-mineral-water,Mineral water,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-sparkling-water,Sparkling water,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-energy-drink,Energy drink,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-lemon-drink,Lemon drink,bottle,Beverages,
cat-beverages,Beverages,Cold drinks,prod-iced-tea,Iced tea,pack,Beverages,
cat-beverages,Beverages,Cold drinks,prod-cold-coffee,Cold coffee,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-rose-syrup,Rose syrup,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-nannari-syrup,Nannari syrup,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-lime-syrup,Lime syrup,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-kokum-syrup,Kokum syrup,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-squash,Squash,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-fruit-concentrate,Fruit concentrate,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-sharbat-syrup,Sharbat syrup,pack,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-glucose-drink-powder,Glucose drink powder,kg,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-ors-drink,ORS drink,bottle,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-electrolyte-drink,Electrolyte drink,bottle,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-buttermilk-drink,Buttermilk drink,bottle,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-lassi-drink,Lassi drink,bottle,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-vinegar-drink-mix,Vinegar drink mix,bottle,Beverages,
cat-beverages,Beverages,Syrups and concentrates,prod-aloe-vera-juice,Aloe vera juice,bottle,Beverages,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-baby-diaper,Baby diaper,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-baby-pant-diaper,Baby pant diaper,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-newborn-diaper,Newborn diaper,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-baby-wipes,Baby wipes,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-dry-wipes,Dry wipes,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-changing-mat,Changing mat,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-diaper-rash-cream,Diaper rash cream,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Diapers and wipes,prod-diaper-disposal-bag,Diaper disposal bag,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-soap,Baby soap,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-shampoo,Baby shampoo,bottle,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-lotion,Baby lotion,bottle,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-powder,Baby powder,kg,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-oil,Baby oil,bottle,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-cream,Baby cream,pack,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-wash,Baby wash,bottle,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-nail-cutter,Baby nail cutter,pack,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-comb,Baby comb,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby bath and care,prod-baby-cotton-buds,Baby cotton buds,pack,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-feeding-bottle,Feeding bottle,kg,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-bottle-nipple,Bottle nipple,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-bottle-brush,Bottle brush,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-baby-cereal,Baby cereal,kg,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-infant-food,Infant food,kg,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-ragi-baby-food,Ragi baby food,kg,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-baby-spoon,Baby spoon,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-sipper-cup,Sipper cup,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-bowl-with-spoon,Bowl with spoon,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Baby feeding,prod-bib,Bib,pack,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-kids-toothpaste,Kids toothpaste,pack,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-kids-toothbrush,Kids toothbrush,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-kids-shampoo,Kids shampoo,bottle,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-kids-soap,Kids soap,piece,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-kids-snack,Kids snack,kg,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-kids-water-bottle,Kids water bottle,bottle,Baby care,
cat-baby-and-kids-essentials,Baby & Kids Essentials,Kids basics,prod-school-tiffin-box,School tiffin box,piece,Baby care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-bath-soap,Bath soap,piece,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-body-wash,Body wash,bottle,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-shower-gel,Shower gel,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-hand-wash,Hand wash,bottle,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-face-wash,Face wash,bottle,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-body-lotion,Body lotion,bottle,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-moisturizer,Moisturizer,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-cold-cream,Cold cream,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-talcum-powder,Talcum powder,kg,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-deodorant,Deodorant,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-body-spray,Body spray,bottle,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-perfume,Perfume,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-sunscreen,Sunscreen,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-lip-balm,Lip balm,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-petroleum-jelly,Petroleum jelly,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-foot-cream,Foot cream,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-hand-cream,Hand cream,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Bath and body,prod-body-scrub,Body scrub,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-face-cream,Face cream,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-day-cream,Day cream,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-night-cream,Night cream,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-aloe-vera-gel,Aloe vera gel,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-face-pack,Face pack,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-face-scrub,Face scrub,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-cleanser,Cleanser,pack,Personal care,
cat-bath-body-and-personal-care,"Bath, Body & Personal Care",Skin care,prod-toner,Toner,bottle,Personal care,
